,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,cal_3,cal_3,cal_3,cal_2,cal_2,cal_2,right_foot,right_foot,right_foot,left_foot,left_foot,left_foot,left_shank,left_shank,left_shank,left_thigh,left_thigh,left_thigh,upper_trunk,upper_trunk,upper_trunk,mid_trunk,mid_trunk,mid_trunk,cal_1,cal_1,cal_1,right_thigh,right_thigh,right_thigh,lower_trunk,lower_trunk,lower_trunk,right_shank,right_shank,right_shank,right_arm,right_arm,right_arm,right_forearm,right_forearm,right_forearm,left_forearm,left_forearm,left_forearm,head,head,head,left_hand,left_hand,left_hand,right_arm,right_arm,right_arm
,,"8392B20CF49E35701F9","8392B20CF49E35701F9","8392B20CF49E35701F9","8392B20CF49E35701FB","8392B20CF49E35701FB","8392B20CF49E35701FB","8392B20CF49E3570450","8392B20CF49E3570450","8392B20CF49E3570450","8392B20CF49E357045A","8392B20CF49E357045A","8392B20CF49E357045A","8392B20CF49E3570472","8392B20CF49E3570472","8392B20CF49E3570472","8392B20CF49E3570475","8392B20CF49E3570475","8392B20CF49E3570475","8392B20CF49E357047A","8392B20CF49E357047A","8392B20CF49E357047A","8392B20CF49E3570483","8392B20CF49E3570483","8392B20CF49E3570483","8392B20CF49E3570485","8392B20CF49E3570485","8392B20CF49E3570485","8392B20CF49E35704B0","8392B20CF49E35704B0","8392B20CF49E35704B0","8392B20CF49E35704B7","8392B20CF49E35704B7","8392B20CF49E35704B7","8392B20CF49E35704B9","8392B20CF49E35704B9","8392B20CF49E35704B9","8392B20CF49E35704C3","8392B20CF49E35704C3","8392B20CF49E35704C3","8392B20CF49E35704C6","8392B20CF49E35704C6","8392B20CF49E35704C6","8392B20CF49E35704C8","8392B20CF49E35704C8","8392B20CF49E35704C8","8392B20CF49E35704CA","8392B20CF49E35704CA","8392B20CF49E35704CA","8392B20CF49E35704D0","8392B20CF49E35704D0","8392B20CF49E35704D0","8392B20CF49E35704D2","8392B20CF49E35704D2","8392B20CF49E35704D2"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
161,1.341667,0.010133,0.070278,0.409561,0.009914,0.070328,0.009911,0.074648,0.178195,0.851360,0.076686,0.166343,0.649583,0.069767,0.354618,0.651436,0.093111,0.716912,0.667884,0.097905,1.529279,0.748698,0.064223,1.333859,0.748287,0.310158,0.070402,0.011595,0.099775,0.732723,0.876039,0.066840,1.159307,0.732983,0.073186,0.362963,0.873610,0.151443,1.342169,0.996727,0.195807,1.062857,1.057419,0.167986,1.053963,0.488266,0.137000,1.719632,0.743269,0.157503,0.872770,0.504204,0.199896,0.860220,1.021659
162,1.350000,0.010136,0.070285,0.409558,0.009916,0.070327,0.009907,0.074649,0.178187,0.851357,0.076689,0.166342,0.649581,0.069764,0.354604,0.651423,0.093094,0.716901,0.667872,0.097939,1.529284,0.748652,0.064248,1.333858,0.748234,0.310163,0.070415,0.011583,0.099781,0.732725,0.876046,0.066829,1.159311,0.732965,0.073200,0.362962,0.873603,0.151468,1.342182,0.996656,0.195822,1.062859,1.057383,0.168012,1.053959,0.488212,0.137038,1.719598,0.743296,0.157518,0.872782,0.504211,0.199914,0.860205,1.021614
163,1.358333,0.010129,0.070287,0.409563,0.009914,0.070329,0.009900,0.074651,0.178188,0.851342,0.076696,0.166328,0.649571,0.069766,0.354588,0.651422,0.093083,0.716892,0.667868,0.097980,1.529268,0.748611,0.064276,1.333868,0.748199,0.310158,0.070417,0.011584,0.099795,0.732708,0.876027,0.066815,1.159320,0.732943,0.073219,0.362954,0.873586,0.151491,1.342207,0.996609,0.195828,1.062856,1.057348,0.168034,1.053955,0.488175,0.137081,1.719568,0.743354,0.157527,0.872800,0.504198,0.199928,0.860189,1.021568
164,1.366667,0.010116,0.070286,0.409558,0.009905,0.070326,0.009896,0.074652,0.178200,0.851348,0.076690,0.166333,0.649560,0.069745,0.354628,0.651459,0.093057,0.716896,0.667851,0.098013,1.529282,0.748579,0.064295,1.333856,0.748197,0.310151,0.070405,0.011578,0.099813,0.732708,0.876035,0.066810,1.159327,0.732929,0.073235,0.362943,0.873580,0.151525,1.342218,0.996559,0.195820,1.062854,1.057298,0.168060,1.053943,0.488160,0.137115,1.719555,0.743386,0.157524,0.872812,0.504187,0.199921,0.860169,1.021526
165,1.375000,0.010121,0.070293,0.409557,0.009906,0.070326,0.009905,0.074649,0.178198,0.851343,0.076695,0.166329,0.649564,0.069750,0.354636,0.651448,0.093047,0.716892,0.667839,0.098029,1.529294,0.748581,0.064328,1.333865,0.748215,0.310147,0.070411,0.011580,0.099820,0.732702,0.876033,0.066813,1.159339,0.732907,0.073239,0.362943,0.873574,0.151548,1.342213,0.996508,0.195806,1.062853,1.057252,0.168068,1.053916,0.488175,0.137144,1.719547,0.743428,0.157534,0.872807,0.504176,0.199912,0.860148,1.021505
166,1.383333,0.010116,0.070281,0.409559,0.009906,0.070319,0.009908,0.074642,0.178195,0.851351,0.076684,0.166335,0.649576,0.069773,0.354580,0.651396,0.093034,0.716899,0.667832,0.098078,1.529278,0.748525,0.064358,1.333867,0.748230,0.310151,0.070409,0.011582,0.099819,0.732691,0.876023,0.066829,1.159345,0.732913,0.073236,0.362953,0.873587,0.151583,1.342219,0.996502,0.195790,1.062855,1.057209,0.168062,1.053909,0.488190,0.137172,1.719552,0.743472,0.157534,0.872806,0.504153,0.199888,0.860113,1.021475
167,1.391667,0.010118,0.070281,0.409568,0.009908,0.070328,0.009906,0.074652,0.178188,0.851352,0.076675,0.166336,0.649581,0.069771,0.354581,0.651394,0.093024,0.716911,0.667821,0.098090,1.529288,0.748533,0.064397,1.333865,0.748251,0.310149,0.070413,0.011584,0.099809,0.732690,0.876016,0.066850,1.159358,0.732918,0.073225,0.362959,0.873598,0.151612,1.342212,0.996489,0.195783,1.062849,1.057160,0.168047,1.053882,0.488198,0.137188,1.719566,0.743523,0.157532,0.872817,0.504125,0.199870,0.860087,1.021435
168,1.400000,0.010119,0.070277,0.409560,0.009909,0.070321,0.009908,0.074645,0.178205,0.851360,0.076674,0.166334,0.649591,0.069772,0.354583,0.651384,0.093025,0.716915,0.667803,0.098122,1.529269,0.748492,0.064439,1.333863,0.748244,0.310151,0.070408,0.011583,0.099806,0.732687,0.876007,0.066878,1.159361,0.732900,0.073205,0.362965,0.873596,0.151633,1.342208,0.996486,0.195783,1.062851,1.057132,0.168068,1.053861,0.488176,0.137202,1.719583,0.743539,0.157519,0.872836,0.504066,0.199832,0.860047,1.021400
169,1.408333,0.010122,0.070276,0.409564,0.009911,0.070328,0.009908,0.074650,0.178199,0.851369,0.076670,0.166337,0.649599,0.069763,0.354598,0.651382,0.093025,0.716932,0.667791,0.098138,1.529276,0.748501,0.064462,1.333867,0.748251,0.310156,0.070409,0.011583,0.099802,0.732697,0.875992,0.066905,1.159363,0.732907,0.073204,0.362976,0.873608,0.151666,1.342209,0.996479,0.195779,1.062838,1.057093,0.168106,1.053843,0.488109,0.137221,1.719606,0.743549,0.157509,0.872881,0.503996,0.199803,0.860033,1.021409
170,1.416667,0.010129,0.070274,0.409561,0.009916,0.070337,0.009909,0.074661,0.178187,0.851365,0.076682,0.166339,0.649588,0.069759,0.354590,0.651368,0.093034,0.716923,0.667767,0.098150,1.529274,0.748489,0.064495,1.333864,0.748224,0.310163,0.070404,0.011586,0.099801,0.732704,0.875983,0.066941,1.159354,0.732871,0.073192,0.362983,0.873603,0.151686,1.342216,0.996463,0.195788,1.062842,1.057065,0.168173,1.053828,0.488020,0.137241,1.719605,0.743530,0.157499,0.872911,0.503921,0.199780,0.860013,1.021403
171,1.425000,0.010138,0.070283,0.409558,0.009915,0.070330,0.009898,0.074662,0.178204,0.851358,0.076695,0.166348,0.649578,0.069764,0.354601,0.651369,0.093046,0.716931,0.667739,0.098171,1.529268,0.748486,0.064521,1.333860,0.748196,0.310157,0.070417,0.011581,0.099807,0.732720,0.875971,0.066974,1.159349,0.732831,0.073201,0.362988,0.873587,0.151720,1.342218,0.996445,0.195797,1.062845,1.057048,0.168236,1.053828,0.487914,0.137252,1.719603,0.743493,0.157498,0.872945,0.503837,0.199756,0.859991,1.021396
172,1.433333,0.010134,0.070290,0.409559,0.009926,0.070334,0.009904,0.074664,0.178207,0.851349,0.076704,0.166346,0.649562,0.069765,0.354606,0.651365,0.093059,0.716932,0.667729,0.098197,1.529247,0.748434,0.064547,1.333852,0.748146,0.310170,0.070415,0.011585,0.099804,0.732725,0.875950,0.067004,1.159340,0.732803,0.073213,0.362988,0.873580,0.151733,1.342227,0.996428,0.195803,1.062848,1.057034,0.168299,1.053821,0.487831,0.137271,1.719601,0.743462,0.157522,0.872966,0.503784,0.199731,0.859962,1.021361
173,1.441667,0.010147,0.070298,0.409552,0.009924,0.070338,0.009901,0.074664,0.178207,0.851330,0.076719,0.166356,0.649552,0.069774,0.354606,0.651350,0.093066,0.716940,0.667701,0.098201,1.529251,0.748422,0.064568,1.333846,0.748105,0.310174,0.070419,0.011590,0.099803,0.732741,0.875931,0.067026,1.159334,0.732770,0.073222,0.362974,0.873564,0.151762,1.342230,0.996398,0.195817,1.062847,1.057008,0.168346,1.053810,0.487773,0.137292,1.719587,0.743449,0.157550,0.872980,0.503730,0.199700,0.859961,1.021358
174,1.450000,0.010153,0.070297,0.409559,0.009929,0.070333,0.009905,0.074673,0.178211,0.851335,0.076718,0.166356,0.649554,0.069763,0.354664,0.651384,0.093087,0.716935,0.667685,0.098198,1.529266,0.748425,0.064571,1.333851,0.748085,0.310174,0.070417,0.011586,0.099803,0.732748,0.875903,0.067051,1.159337,0.732738,0.073230,0.362980,0.873568,0.151786,1.342236,0.996389,0.195828,1.062836,1.056977,0.168387,1.053802,0.487756,0.137302,1.719570,0.743446,0.157560,0.873021,0.503680,0.199687,0.859943,1.021320
175,1.458333,0.010149,0.070291,0.409556,0.009928,0.070333,0.009904,0.074654,0.178208,0.851341,0.076706,0.166352,0.649564,0.069800,0.354608,0.651330,0.093097,0.716929,0.667656,0.098216,1.529260,0.748402,0.064562,1.333857,0.748090,0.310169,0.070421,0.011587,0.099792,0.732738,0.875872,0.067057,1.159335,0.732720,0.073218,0.362987,0.873559,0.151808,1.342234,0.996368,0.195832,1.062834,1.056953,0.168403,1.053787,0.487764,0.137305,1.719578,0.743420,0.157586,0.873029,0.503655,0.199661,0.859940,1.021289
176,1.466667,0.010142,0.070286,0.409562,0.009925,0.070333,0.009913,0.074661,0.178210,0.851352,0.076707,0.166346,0.649576,0.069802,0.354610,0.651329,0.093112,0.716921,0.667641,0.098223,1.529252,0.748401,0.064553,1.333862,0.748109,0.310172,0.070413,0.011585,0.099803,0.732726,0.875847,0.067051,1.159339,0.732710,0.073206,0.362987,0.873558,0.151814,1.342234,0.996363,0.195840,1.062827,1.056926,0.168422,1.053778,0.487769,0.137316,1.719563,0.743474,0.157620,0.873060,0.503625,0.199660,0.859914,1.021251
177,1.475000,0.010135,0.070284,0.409565,0.009920,0.070334,0.009907,0.074655,0.178199,0.851359,0.076699,0.166351,0.649576,0.069814,0.354598,0.651325,0.093131,0.716914,0.667631,0.098232,1.529253,0.748391,0.064536,1.333862,0.748111,0.310168,0.070417,0.011589,0.099806,0.732725,0.875826,0.067058,1.159341,0.732696,0.073186,0.362987,0.873556,0.151816,1.342233,0.996352,0.195852,1.062822,1.056898,0.168441,1.053774,0.487742,0.137319,1.719553,0.743461,0.157662,0.873081,0.503588,0.199660,0.859914,1.021200
178,1.483333,0.010136,0.070279,0.409566,0.009918,0.070332,0.009910,0.074646,0.178196,0.851357,0.076679,0.166338,0.649585,0.069809,0.354609,0.651299,0.093133,0.716901,0.667596,0.098235,1.529250,0.748400,0.064528,1.333868,0.748107,0.310154,0.070412,0.011589,0.099813,0.732715,0.875801,0.067052,1.159328,0.732661,0.073178,0.363003,0.873541,0.151826,1.342224,0.996341,0.195872,1.062800,1.056870,0.168490,1.053769,0.487709,0.137324,1.719531,0.743479,0.157694,0.873095,0.503542,0.199658,0.859894,1.021155
179,1.491667,0.010126,0.070279,0.409567,0.009912,0.070328,0.009913,0.074657,0.178204,0.851362,0.076679,0.166358,0.649574,0.069831,0.354596,0.651283,0.093167,0.716896,0.667570,0.098255,1.529246,0.748371,0.064525,1.333866,0.748092,0.310161,0.070411,0.011589,0.099836,0.732709,0.875776,0.067057,1.159333,0.732635,0.073196,0.363001,0.873522,0.151826,1.342199,0.996328,0.195887,1.062784,1.056843,0.168551,1.053778,0.487664,0.137324,1.719509,0.743479,0.157748,0.873116,0.503473,0.199668,0.859886,1.021123
180,1.500000,0.010122,0.070274,0.409562,0.009918,0.070326,0.009908,0.074650,0.178194,0.851335,0.076688,0.166339,0.649570,0.069836,0.354603,0.651258,0.093179,0.716893,0.667534,0.098274,1.529236,0.748331,0.064525,1.333866,0.748046,0.310155,0.070416,0.011579,0.099867,0.732697,0.875746,0.067061,1.159324,0.732597,0.073221,0.362994,0.873481,0.151834,1.342182,0.996322,0.195902,1.062758,1.056811,0.168605,1.053788,0.487590,0.137336,1.719468,0.743435,0.157807,0.873127,0.503392,0.199700,0.859867,1.021076
181,1.508333,0.010123,0.070282,0.409564,0.009909,0.070327,0.009905,0.074654,0.178201,0.851338,0.076688,0.166342,0.649557,0.069844,0.354601,0.651237,0.093190,0.716891,0.667502,0.098280,1.529238,0.748299,0.064533,1.333851,0.747989,0.310160,0.070407,0.011584,0.099886,0.732683,0.875714,0.067050,1.159319,0.732533,0.073243,0.362985,0.873464,0.151824,1.342150,0.996295,0.195915,1.062733,1.056786,0.168651,1.053798,0.487526,0.137335,1.719422,0.743401,0.157876,0.873123,0.503300,0.199736,0.859841,1.021047
182,1.516667,0.010120,0.070288,0.409560,0.009910,0.070331,0.009900,0.074658,0.178208,0.851334,0.076696,0.166345,0.649546,0.069856,0.354611,0.651223,0.093211,0.716890,0.667479,0.098298,1.529236,0.748260,0.064533,1.333870,0.747952,0.310148,0.070418,0.011580,0.099921,0.732682,0.875678,0.067047,1.159323,0.732499,0.073275,0.362987,0.873440,0.151823,1.342131,0.996260,0.195927,1.062723,1.056753,0.168695,1.053821,0.487448,0.137337,1.719376,0.743389,0.157935,0.873122,0.503223,0.199798,0.859814,1.020982
183,1.525000,0.010127,0.070285,0.409560,0.009909,0.070324,0.009898,0.074660,0.178208,0.851319,0.076688,0.166344,0.649536,0.069854,0.354612,0.651223,0.093219,0.716888,0.667464,0.098299,1.529240,0.748233,0.064516,1.333881,0.747909,0.310150,0.070408,0.011585,0.099933,0.732678,0.875668,0.067020,1.159324,0.732455,0.073286,0.362979,0.873426,0.151821,1.342116,0.996247,0.195937,1.062693,1.056741,0.168724,1.053835,0.487371,0.137341,1.719342,0.743424,0.157988,0.873123,0.503159,0.199849,0.859801,1.020976
184,1.533333,0.010120,0.070283,0.409559,0.009904,0.070325,0.009905,0.074655,0.178213,0.851329,0.076690,0.166340,0.649545,0.069850,0.354615,0.651228,0.093207,0.716905,0.667461,0.098281,1.529260,0.748248,0.064517,1.333878,0.747856,0.310156,0.070411,0.011569,0.099939,0.732679,0.875635,0.067003,1.159335,0.732430,0.073285,0.362987,0.873430,0.151813,1.342101,0.996201,0.195959,1.062678,1.056734,0.168758,1.053849,0.487319,0.137326,1.719316,0.743453,0.158025,0.873129,0.503115,0.199906,0.859786,1.020937
185,1.541667,0.010120,0.070282,0.409554,0.009907,0.070321,0.009908,0.074659,0.178204,0.851332,0.076689,0.166343,0.649554,0.069849,0.354616,0.651241,0.093203,0.716901,0.667450,0.098292,1.529254,0.748214,0.064505,1.333888,0.747825,0.310152,0.070410,0.011584,0.099938,0.732680,0.875623,0.066976,1.159347,0.732426,0.073261,0.363008,0.873446,0.151801,1.342087,0.996165,0.195982,1.062661,1.056741,0.168795,1.053859,0.487268,0.137314,1.719300,0.743519,0.158055,0.873163,0.503075,0.199968,0.859756,1.020900
186,1.550000,0.010120,0.070281,0.409564,0.009908,0.070326,0.009910,0.074664,0.178214,0.851352,0.076675,0.166346,0.649560,0.069842,0.354611,0.651226,0.093188,0.716906,0.667443,0.098295,1.529257,0.748166,0.064504,1.333887,0.747796,0.310148,0.070400,0.011578,0.099949,0.732653,0.875585,0.066944,1.159345,0.732417,0.073238,0.363016,0.873454,0.151783,1.342075,0.996118,0.195995,1.062639,1.056738,0.168833,1.053883,0.487219,0.137295,1.719290,0.743614,0.158085,0.873193,0.503049,0.200015,0.859735,1.020869
187,1.558333,0.010128,0.070275,0.409549,0.009910,0.070329,0.009908,0.074664,0.178211,0.851352,0.076690,0.166348,0.649573,0.069842,0.354615,0.651225,0.093179,0.716900,0.667431,0.098300,1.529262,0.748138,0.064494,1.333907,0.747790,0.310149,0.070409,0.011580,0.099946,0.732661,0.875578,0.066922,1.159367,0.732406,0.073219,0.363035,0.873456,0.151783,1.342056,0.996085,0.196025,1.062630,1.056734,0.168860,1.053908,0.487172,0.137274,1.719282,0.743655,0.158097,0.873246,0.503010,0.200059,0.859716,1.020828
188,1.566667,0.010131,0.070280,0.409565,0.009915,0.070328,0.009914,0.074668,0.178211,0.851352,0.076686,0.166350,0.649577,0.069839,0.354613,0.651210,0.093167,0.716894,0.667413,0.098306,1.529255,0.748095,0.064487,1.333904,0.747770,0.310164,0.070406,0.011585,0.099955,0.732664,0.875550,0.066900,1.159364,0.732384,0.073216,0.363036,0.873457,0.151775,1.342035,0.996070,0.196045,1.062626,1.056718,0.168897,1.053932,0.487128,0.137249,1.719267,0.743738,0.158108,0.873314,0.502967,0.200090,0.859703,1.020777
189,1.575000,0.010128,0.070272,0.409560,0.009919,0.070323,0.009902,0.074667,0.178216,0.851342,0.076689,0.166346,0.649562,0.069841,0.354616,0.651189,0.093163,0.716894,0.667395,0.098295,1.529266,0.748094,0.064493,1.333897,0.747722,0.310161,0.070411,0.011586,0.099957,0.732660,0.875541,0.066890,1.159364,0.732365,0.073229,0.363038,0.873429,0.151768,1.342014,0.996032,0.196067,1.062611,1.056671,0.168944,1.053949,0.487086,0.137220,1.719237,0.743699,0.158136,0.873359,0.502939,0.200118,0.859675,1.020707
190,1.583333,0.010147,0.070273,0.409561,0.009921,0.070327,0.009907,0.074682,0.178217,0.851341,0.076703,0.166356,0.649545,0.069852,0.354618,0.651179,0.093175,0.716890,0.667362,0.098294,1.529261,0.748048,0.064498,1.333888,0.747679,0.310169,0.070406,0.011585,0.099967,0.732645,0.875511,0.066877,1.159371,0.732330,0.073251,0.363033,0.873414,0.151767,1.341984,0.995993,0.196090,1.062595,1.056623,0.168987,1.053961,0.487040,0.137192,1.719213,0.743739,0.158158,0.873400,0.502898,0.200138,0.859661,1.020655
191,1.591667,0.010146,0.070284,0.409564,0.009921,0.070338,0.009901,0.074678,0.178233,0.851329,0.076718,0.166351,0.649543,0.069833,0.354661,0.651198,0.093173,0.716897,0.667329,0.098291,1.529252,0.748004,0.064508,1.333875,0.747639,0.310162,0.070423,0.011591,0.099978,0.732648,0.875513,0.066875,1.159364,0.732284,0.073273,0.363038,0.873399,0.151753,1.341973,0.995966,0.196106,1.062586,1.056575,0.169019,1.053971,0.486994,0.137160,1.719192,0.743754,0.158168,0.873444,0.502853,0.200161,0.859638,1.020577
192,1.600000,0.010147,0.070286,0.409556,0.009922,0.070334,0.009905,0.074688,0.178231,0.851317,0.076720,0.166349,0.649532,0.069829,0.354667,0.651177,0.093162,0.716909,0.667298,0.098268,1.529271,0.747992,0.064508,1.333873,0.747577,0.310178,0.070415,0.011593,0.099983,0.732638,0.875485,0.066856,1.159368,0.732245,0.073297,0.363029,0.873367,0.151747,1.341952,0.995936,0.196109,1.062574,1.056534,0.169051,1.053979,0.486941,0.137132,1.719166,0.743741,0.158187,0.873464,0.502796,0.200184,0.859620,1.020505
193,1.608333,0.010149,0.070292,0.409560,0.009930,0.070341,0.009906,0.074688,0.178240,0.851318,0.076717,0.166365,0.649521,0.069832,0.354627,0.651131,0.093153,0.716910,0.667269,0.098282,1.529269,0.747929,0.064510,1.333880,0.747532,0.310174,0.070423,0.011592,0.099978,0.732625,0.875459,0.066839,1.159373,0.732195,0.073306,0.363040,0.873368,0.151740,1.341936,0.995878,0.196133,1.062559,1.056484,0.169073,1.053998,0.486882,0.137088,1.719146,0.743767,0.158216,0.873463,0.502734,0.200216,0.859617,1.020450
194,1.616667,0.010147,0.070291,0.409562,0.009925,0.070329,0.009911,0.074687,0.178239,0.851327,0.076715,0.166351,0.649544,0.069817,0.354620,0.651123,0.093128,0.716918,0.667238,0.098281,1.529273,0.747893,0.064503,1.333889,0.747487,0.310165,0.070422,0.011592,0.099957,0.732611,0.875443,0.066816,1.159386,0.732146,0.073300,0.363022,0.873342,0.151722,1.341915,0.995824,0.196135,1.062541,1.056426,0.169086,1.053999,0.486838,0.137056,1.719135,0.743797,0.158210,0.873467,0.502667,0.200248,0.859620,1.020399
195,1.625000,0.010142,0.070286,0.409559,0.009925,0.070329,0.009909,0.074684,0.178235,0.851326,0.076700,0.166353,0.649554,0.069810,0.354611,0.651121,0.093103,0.716914,0.667215,0.098263,1.529289,0.747872,0.064492,1.333894,0.747430,0.310165,0.070411,0.011587,0.099948,0.732601,0.875413,0.066788,1.159398,0.732111,0.073277,0.363031,0.873336,0.151713,1.341896,0.995777,0.196148,1.062527,1.056381,0.169088,1.054016,0.486763,0.137010,1.719120,0.743888,0.158221,0.873473,0.502592,0.200280,0.859607,1.020342
196,1.633333,0.010123,0.070296,0.409561,0.009920,0.070340,0.009917,0.074678,0.178239,0.851336,0.076683,0.166345,0.649565,0.069806,0.354599,0.651106,0.093082,0.716907,0.667188,0.098269,1.529280,0.747804,0.064485,1.333909,0.747403,0.310167,0.070416,0.011586,0.099930,0.732593,0.875386,0.066761,1.159415,0.732080,0.073253,0.363036,0.873335,0.151706,1.341875,0.995727,0.196161,1.062503,1.056321,0.169102,1.054025,0.486688,0.136968,1.719100,0.743888,0.158219,0.873493,0.502505,0.200318,0.859572,1.020265
197,1.641667,0.010131,0.070284,0.409566,0.009906,0.070334,0.009914,0.074669,0.178240,0.851347,0.076680,0.166350,0.649566,0.069803,0.354595,0.651106,0.093073,0.716893,0.667154,0.098259,1.529282,0.747759,0.064475,1.333909,0.747348,0.310158,0.070415,0.011585,0.099910,0.732582,0.875351,0.066747,1.159411,0.732030,0.073230,0.363029,0.873326,0.151692,1.341849,0.995655,0.196174,1.062489,1.056274,0.169127,1.054038,0.486625,0.136927,1.719073,0.743936,0.158224,0.873478,0.502420,0.200354,0.859544,1.020195
198,1.650000,0.010121,0.070276,0.409567,0.009913,0.070334,0.009914,0.074671,0.178236,0.851340,0.076678,0.166346,0.649560,0.069817,0.354586,0.651089,0.093079,0.716880,0.667121,0.098249,1.529294,0.747736,0.064458,1.333915,0.747295,0.310162,0.070409,0.011587,0.099907,0.732580,0.875322,0.066740,1.159414,0.731977,0.073212,0.363030,0.873303,0.151686,1.341834,0.995598,0.196193,1.062484,1.056229,0.169160,1.054049,0.486543,0.136891,1.719033,0.743935,0.158237,0.873496,0.502322,0.200401,0.859495,1.020128
199,1.658333,0.010122,0.070279,0.409566,0.009907,0.070335,0.009904,0.074664,0.178231,0.851329,0.076674,0.166338,0.649547,0.069824,0.354573,0.651045,0.093088,0.716863,0.667083,0.098229,1.529313,0.747691,0.064428,1.333924,0.747222,0.310153,0.070413,0.011584,0.099901,0.732573,0.875270,0.066737,1.159410,0.731917,0.073195,0.363025,0.873292,0.151669,1.341834,0.995551,0.196207,1.062473,1.056178,0.169190,1.054062,0.486461,0.136855,1.718979,0.743893,0.158257,0.873481,0.502230,0.200437,0.859475,1.020080
200,1.666667,0.010116,0.070283,0.409565,0.009907,0.070327,0.009903,0.074660,0.178230,0.851318,0.076681,0.166329,0.649534,0.069834,0.354573,0.651026,0.093098,0.716847,0.667044,0.098212,1.529324,0.747654,0.064405,1.333929,0.747146,0.310153,0.070412,0.011578,0.099902,0.732571,0.875246,0.066735,1.159416,0.731844,0.073188,0.363027,0.873267,0.151658,1.341822,0.995511,0.196223,1.062472,1.056146,0.169226,1.054070,0.486405,0.136810,1.718936,0.743862,0.158294,0.873483,0.502140,0.200462,0.859446,1.019994
201,1.675000,0.010122,0.070285,0.409562,0.009912,0.070322,0.009897,0.074665,0.178221,0.851304,0.076688,0.166332,0.649515,0.069861,0.354564,0.650983,0.093118,0.716846,0.667015,0.098197,1.529342,0.747608,0.064378,1.333932,0.747083,0.310162,0.070407,0.011578,0.099905,0.732559,0.875217,0.066719,1.159417,0.731781,0.073177,0.363017,0.873240,0.151639,1.341808,0.995463,0.196243,1.062454,1.056118,0.169247,1.054088,0.486349,0.136771,1.718900,0.743831,0.158329,0.873498,0.502055,0.200489,0.859441,1.019916
202,1.683333,0.010119,0.070279,0.409556,0.009906,0.070331,0.009898,0.074674,0.178213,0.851293,0.076688,0.166335,0.649507,0.069863,0.354562,0.650972,0.093130,0.716847,0.666979,0.098180,1.529337,0.747544,0.064343,1.333946,0.747009,0.310152,0.070393,0.011576,0.099891,0.732557,0.875196,0.066615,1.159774,0.731865,0.073182,0.363018,0.873225,0.151628,1.341799,0.995447,0.196260,1.062445,1.056092,0.169265,1.054097,0.486299,0.136737,1.718869,0.743859,0.158345,0.873513,0.501972,0.200494,0.859425,1.019808
203,1.691667,0.010120,0.070279,0.409558,0.009910,0.070317,0.009896,0.074677,0.178216,0.851302,0.076696,0.166323,0.649515,0.069859,0.354569,0.650946,0.093133,0.716856,0.666959,0.098153,1.529364,0.747522,0.064305,1.333955,0.746964,0.310149,0.070399,0.011574,0.099875,0.732541,0.875169,0.066594,1.159788,0.731818,0.073177,0.363017,0.873190,0.151615,1.341781,0.995411,0.196270,1.062438,1.056052,0.169286,1.054104,0.486245,0.136686,1.718867,0.743851,0.158360,0.873538,0.501909,0.200502,0.859438,1.019715
204,1.700000,0.010123,0.070269,0.409555,0.009914,0.070324,0.009899,0.074676,0.178227,0.851315,0.076680,0.166332,0.649517,0.069842,0.354571,0.650936,0.093125,0.716866,0.666931,0.098147,1.529350,0.747442,0.064266,1.333965,0.746917,0.310156,0.070397,0.011575,0.099874,0.732528,0.875138,0.066574,1.159801,0.731774,0.073172,0.363016,0.873163,0.151602,1.341777,0.995382,0.196272,1.062434,1.055988,0.169312,1.054120,0.486185,0.136640,1.718853,0.743873,0.158368,0.873571,0.501854,0.200504,0.859437,1.019626
205,1.708333,0.010121,0.070273,0.409553,0.009913,0.070311,0.009906,0.074674,0.178225,0.851313,0.076681,0.166339,0.649537,0.069818,0.354561,0.650945,0.093113,0.716874,0.666918,0.098120,1.529369,0.747416,0.064234,1.333982,0.746878,0.310159,0.070409,0.011585,0.099862,0.732523,0.875115,0.066546,1.159816,0.731729,0.073173,0.363019,0.873162,0.151583,1.341779,0.995351,0.196269,1.062436,1.055920,0.169330,1.054156,0.486118,0.136585,1.718852,0.743876,0.158367,0.873608,0.501803,0.200519,0.859438,1.019518
